0.0,-0.12730268098495537
0.00020000000000000001,0.071600043770316715
0.00040000000000000002,-0.10102751249740126
0.00060000000000000006,-0.044389464595531967
0.00080000000000000004,-0.13679475005337929
0.001,-0.014738969350924466
0.0012000000000000001,-0.0042812333602082015
0.0014,0.036795486519642442
0.0016000000000000001,-0.046906085474463552
0.0018000000000000002,0.022672673569537848
0.002,0.046638397901528586
0.0022000000000000001,-0.074145509253886702
0.0024000000000000002,-0.031936035549454823
0.0026000000000000003,-0.078490864595610971
0.0028,-0.025616172166378851
0.0030000000000000001,-0.073201463960988075
0.0032000000000000002,-0.054696366345814047
0.0034000000000000002,-0.023233508771352558
0.0036000000000000003,0.15626062861334045
0.0038,0.12176445185990109
0.0040000000000000001,-0.0021958526023240828
0.0042000000000000006,-0.010318697945836681
0.0044000000000000003,0.003778769556043767
0.0045999999999999999,0.054032294764342147
0.0048000000000000004,0.03111795725138217
0.0050000000000000001,-0.03910555693395476
0.0052000000000000006,0.020282656141101467
0.0054000000000000003,-0.05472437411865444
0.0055999999999999999,0.074220845231835655
0.0058000000000000005,-0.029162794174204802
0.0060000000000000001,-0.029178950020645796
0.0062000000000000006,-0.0033729698046856479
0.0064000000000000003,0.083902580203094448
0.0066,-0.035239799625285201
0.0068000000000000005,0.081629868945706938
0.0070000000000000001,0.054837738016473583
0.0072000000000000007,-0.12344761713960622
0.0074000000000000003,0.023858115966300747
0.0076,-0.041939898804824793
0.0078000000000000005,0.058200350305334311
0.0080000000000000002,-0.038477580817525468
0.0082000000000000007,-0.038617040994888704
0.0084000000000000012,0.0092971287983686472
0.0086,-0.073491449948331511
0.0088000000000000005,0.10381504851893601
0.0090000000000000011,-0.018487600301682165
0.0091999999999999998,0.018519083691850263
0.0094000000000000004,0.11316033549945623
0.0096000000000000009,0.040307670144736601
0.0097999999999999997,-0.093030139972180848
0.01,0.13961176991280558
0.010200000000000001,-0.020940480226898359
0.010400000000000001,0.020714885353015806
0.0106,-0.04803998413102431
0.010800000000000001,0.11496116031907216
0.011000000000000001,0.020648558786703443
0.0112,0.039563719260551855
0.0114,0.095880883241106066
0.011600000000000001,0.033263439412763524
0.0118,0.054185417935135372
0.012,-0.035858396006264753
0.012200000000000001,0.066321756908163734
0.012400000000000001,0.0047846272215473495
0.0126,0.083562709924791145
0.012800000000000001,0.038647884093929295
0.013000000000000001,0.087439023502749985
0.0132,0.020766270802199914
0.0134,0.026850185982137325
0.013600000000000001,-0.010213637520035491
0.013800000000000002,0.083165424702139404
0.014,0.13835080560978352
0.014200000000000001,0.10063846121176837
0.014400000000000001,0.030345987105742819
0.0146,0.091193274604642799
0.014800000000000001,-0.0074656215303754228
0.015000000000000001,0.042311158401272773
0.0152,0.012089556039533867
0.0154,0.026675753839526348
0.015600000000000001,0.022205105145744086
